,mp,mp,fg,fga,fg%,3p,3pa,3p%,ft,fta,ft%,orb,drb,trb,ast,stl,blk,tov,pf,pts,+/-,ts%,efg%,3par,ftr,orb%,drb%,trb%,ast%,stl%,blk%,tov%,usg%,ortg,drtg,mp_max,mp_max,fg_max,fga_max,fg%_max,3p_max,3pa_max,3p%_max,ft_max,fta_max,ft%_max,orb_max,drb_max,trb_max,ast_max,stl_max,blk_max,tov_max,pf_max,pts_max,+/-_max,ts%_max,efg%_max,3par_max,ftr_max,orb%_max,drb%_max,trb%_max,ast%_max,stl%_max,blk%_max,tov%_max,usg%_max,ortg_max,drtg_max,team,total,home,index_opp,mp_opp,mp_opp,fg_opp,fga_opp,fg%_opp,3p_opp,3pa_opp,3p%_opp,ft_opp,fta_opp,ft%_opp,orb_opp,drb_opp,trb_opp,ast_opp,stl_opp,blk_opp,tov_opp,pf_opp,pts_opp,+/-_opp,ts%_opp,efg%_opp,3par_opp,ftr_opp,orb%_opp,drb%_opp,trb%_opp,ast%_opp,stl%_opp,blk%_opp,tov%_opp,usg%_opp,ortg_opp,drtg_opp,mp_max_opp,mp_max_opp,fg_max_opp,fga_max_opp,fg%_max_opp,3p_max_opp,3pa_max_opp,3p%_max_opp,ft_max_opp,fta_max_opp,ft%_max_opp,orb_max_opp,drb_max_opp,trb_max_opp,ast_max_opp,stl_max_opp,blk_max_opp,tov_max_opp,pf_max_opp,pts_max_opp,+/-_max_opp,ts%_max_opp,efg%_max_opp,3par_max_opp,ftr_max_opp,orb%_max_opp,drb%_max_opp,trb%_max_opp,ast%_max_opp,stl%_max_opp,blk%_max_opp,tov%_max_opp,usg%_max_opp,ortg_max_opp,drtg_max_opp,team_opp,total_opp,home_opp,season,date,won
509,265.0,265.0,36.0,82.0,0.439,10.0,29.0,0.345,31.0,36.0,0.861,13.0,35.0,48.0,14.0,8.0,5.0,18.0,19.0,113.0,,0.577,0.5,0.354,0.439,28.9,79.5,53.9,38.9,7.7,7.5,15.5,100.0,109.0,107.0,,,12.0,25.0,0.8,5.0,12.0,1.0,12.0,12.0,1.0,4.0,13.0,17.0,3.0,2.0,2.0,4.0,4.0,41.0,7.0,0.9,0.9,0.5,0.9,13.4,44.5,28.8,17.7,4.3,3.9,36.8,36.8,182.0,112.0,POR,11,1,0,265.0,265.0,43.0,94.0,0.457,10.0,27.0,0.37,15.0,21.0,0.714,9.0,32.0,41.0,31.0,14.0,1.0,16.0,29.0,111.0,,0.538,0.511,0.287,0.223,20.5,71.1,46.1,72.1,13.5,1.9,13.4,100.0,107.0,109.0,,,12.0,23.0,0.6,3.0,7.0,1.0,8.0,9.0,1.0,2.0,5.0,7.0,12.0,5.0,1.0,4.0,5.0,33.0,6.0,0.644,0.6,1.0,0.667,16.7,17.3,16.5,49.3,7.1,2.6,34.0,31.6,133.0,121.0,PHO,9,0,2023,2022-10-21,False
510,240.0,240.0,43.0,89.0,0.483,16.0,38.0,0.421,12.0,15.0,0.8,12.0,31.0,43.0,27.0,5.0,7.0,14.0,20.0,114.0,,0.596,0.573,0.427,0.169,30.0,72.1,51.8,62.8,5.3,13.2,12.8,100.0,121.7,112.1,,,9.0,17.0,1.0,4.0,8.0,1.0,5.0,5.0,1.0,7.0,6.0,12.0,5.0,1.0,2.0,4.0,5.0,22.0,19.0,1.5,1.5,1.0,0.667,31.1,32.6,25.7,48.3,3.7,14.3,50.0,30.6,300.0,122.0,SAS,114,0,1,240.0,240.0,37.0,84.0,0.44,10.0,31.0,0.323,21.0,28.0,0.75,12.0,28.0,40.0,26.0,6.0,5.0,12.0,15.0,105.0,,0.545,0.5,0.369,0.333,27.9,70.0,48.2,70.3,6.4,9.8,11.1,100.0,112.1,121.7,,,14.0,25.0,0.75,3.0,8.0,0.667,12.0,15.0,0.8,4.0,10.0,13.0,12.0,2.0,2.0,3.0,3.0,40.0,6.0,1.0,1.0,1.0,0.6,24.2,33.4,20.9,44.4,6.6,5.6,50.0,41.4,221.0,131.0,PHI,105,1,2023,2022-10-22,True
511,240.0,240.0,37.0,84.0,0.44,10.0,31.0,0.323,21.0,28.0,0.75,12.0,28.0,40.0,26.0,6.0,5.0,12.0,15.0,105.0,,0.545,0.5,0.369,0.333,27.9,70.0,48.2,70.3,6.4,9.8,11.1,100.0,112.1,121.7,,,14.0,25.0,0.75,3.0,8.0,0.667,12.0,15.0,0.8,4.0,10.0,13.0,12.0,2.0,2.0,3.0,3.0,40.0,6.0,1.0,1.0,1.0,0.6,24.2,33.4,20.9,44.4,6.6,5.6,50.0,41.4,221.0,131.0,PHI,105,1,0,240.0,240.0,43.0,89.0,0.483,16.0,38.0,0.421,12.0,15.0,0.8,12.0,31.0,43.0,27.0,5.0,7.0,14.0,20.0,114.0,,0.596,0.573,0.427,0.169,30.0,72.1,51.8,62.8,5.3,13.2,12.8,100.0,121.7,112.1,,,9.0,17.0,1.0,4.0,8.0,1.0,5.0,5.0,1.0,7.0,6.0,12.0,5.0,1.0,2.0,4.0,5.0,22.0,19.0,1.5,1.5,1.0,0.667,31.1,32.6,25.7,48.3,3.7,14.3,50.0,30.6,300.0,122.0,SAS,114,0,2023,2022-10-22,False
512,240.0,240.0,37.0,95.0,0.389,18.0,42.0,0.429,23.0,30.0,0.767,17.0,36.0,53.0,26.0,5.0,3.0,13.0,20.0,115.0,,0.531,0.484,0.442,0.316,30.4,64.3,47.3,70.3,4.9,4.9,10.7,100.0,113.5,122.4,,,8.0,19.0,1.0,4.0,10.0,0.667,8.0,10.0,1.0,6.0,11.0,17.0,5.0,2.0,2.0,5.0,5.0,22.0,5.0,1.0,1.0,0.75,1.0,17.4,31.9,24.7,42.2,5.9,8.5,33.3,26.2,209.0,130.0,DET,115,0,1,240.0,240.0,45.0,103.0,0.437,16.0,42.0,0.381,18.0,24.0,0.75,20.0,39.0,59.0,28.0,7.0,15.0,11.0,21.0,124.0,,0.546,0.515,0.408,0.233,35.7,69.6,52.7,62.2,6.9,28.3,8.8,100.0,122.4,113.5,,,10.0,18.0,0.75,5.0,8.0,0.667,7.0,8.0,1.0,8.0,12.0,15.0,10.0,5.0,5.0,2.0,3.0,27.0,13.0,0.717,0.813,0.75,0.833,27.0,37.4,25.3,52.7,7.4,21.0,25.0,29.1,154.0,123.0,IND,124,1,2023,2022-10-22,False
513,240.0,240.0,45.0,103.0,0.437,16.0,42.0,0.381,18.0,24.0,0.75,20.0,39.0,59.0,28.0,7.0,15.0,11.0,21.0,124.0,,0.546,0.515,0.408,0.233,35.7,69.6,52.7,62.2,6.9,28.3,8.8,100.0,122.4,113.5,,,10.0,18.0,0.75,5.0,8.0,0.667,7.0,8.0,1.0,8.0,12.0,15.0,10.0,5.0,5.0,2.0,3.0,27.0,13.0,0.717,0.813,0.75,0.833,27.0,37.4,25.3,52.7,7.4,21.0,25.0,29.1,154.0,123.0,IND,124,1,0,240.0,240.0,37.0,95.0,0.389,18.0,42.0,0.429,23.0,30.0,0.767,17.0,36.0,53.0,26.0,5.0,3.0,13.0,20.0,115.0,,0.531,0.484,0.442,0.316,30.4,64.3,47.3,70.3,4.9,4.9,10.7,100.0,113.5,122.4,,,8.0,19.0,1.0,4.0,10.0,0.667,8.0,10.0,1.0,6.0,11.0,17.0,5.0,2.0,2.0,5.0,5.0,22.0,5.0,1.0,1.0,0.75,1.0,17.4,31.9,24.7,42.2,5.9,8.5,33.3,26.2,209.0,130.0,DET,115,0,2023,2022-10-22,True
514,240.0,240.0,42.0,87.0,0.483,19.0,47.0,0.404,23.0,28.0,0.821,7.0,30.0,37.0,24.0,5.0,6.0,8.0,21.0,126.0,,0.634,0.592,0.54,0.322,16.3,71.4,43.5,57.1,5.1,9.8,7.5,100.0,128.4,122.3,,,14.0,21.0,1.0,5.0,10.0,1.0,8.0,9.0,1.0,2.0,8.0,9.0,8.0,1.0,2.0,2.0,5.0,40.0,14.0,1.366,1.5,1.0,1.333,19.1,33.8,16.7,28.4,5.1,5.7,53.2,30.8,271.0,130.0,BOS,126,0,1,240.0,240.0,45.0,95.0,0.474,15.0,34.0,0.441,15.0,23.0,0.652,12.0,36.0,48.0,21.0,5.0,7.0,9.0,24.0,120.0,,0.571,0.553,0.358,0.242,28.6,83.7,56.5,46.7,5.1,17.5,7.9,100.0,122.3,128.4,,,11.0,19.0,1.0,5.0,8.0,1.0,9.0,11.0,1.0,5.0,8.0,12.0,6.0,1.0,4.0,3.0,5.0,29.0,9.0,1.333,1.333,1.0,0.579,16.4,37.5,19.4,25.3,5.4,32.3,17.0,32.7,253.0,136.0,ORL,120,1,2023,2022-10-22,True
515,240.0,240.0,45.0,95.0,0.474,15.0,34.0,0.441,15.0,23.0,0.652,12.0,36.0,48.0,21.0,5.0,7.0,9.0,24.0,120.0,,0.571,0.553,0.358,0.242,28.6,83.7,56.5,46.7,5.1,17.5,7.9,100.0,122.3,128.4,,,11.0,19.0,1.0,5.0,8.0,1.0,9.0,11.0,1.0,5.0,8.0,12.0,6.0,1.0,4.0,3.0,5.0,29.0,9.0,1.333,1.333,1.0,0.579,16.4,37.5,19.4,25.3,5.4,32.3,17.0,32.7,253.0,136.0,ORL,120,1,0,240.0,240.0,42.0,87.0,0.483,19.0,47.0,0.404,23.0,28.0,0.821,7.0,30.0,37.0,24.0,5.0,6.0,8.0,21.0,126.0,,0.634,0.592,0.54,0.322,16.3,71.4,43.5,57.1,5.1,9.8,7.5,100.0,128.4,122.3,,,14.0,21.0,1.0,5.0,10.0,1.0,8.0,9.0,1.0,2.0,8.0,9.0,8.0,1.0,2.0,2.0,5.0,40.0,14.0,1.366,1.5,1.0,1.333,19.1,33.8,16.7,28.4,5.1,5.7,53.2,30.8,271.0,130.0,BOS,126,0,2023,2022-10-22,False
516,240.0,240.0,48.0,85.0,0.565,16.0,27.0,0.593,16.0,18.0,0.889,8.0,40.0,48.0,32.0,4.0,5.0,17.0,17.0,128.0,,0.689,0.659,0.318,0.212,24.2,80.0,57.8,66.7,4.1,9.1,15.5,100.0,132.7,99.5,,,10.0,19.0,1.0,5.0,6.0,1.0,8.0,9.0,1.0,3.0,12.0,12.0,8.0,1.0,1.0,4.0,5.0,32.0,41.0,1.5,1.5,1.0,0.474,15.3,50.5,30.4,47.2,3.3,5.6,37.5,42.4,300.0,107.0,CLE,128,0,1,240.0,240.0,34.0,84.0,0.405,7.0,29.0,0.241,21.0,25.0,0.84,10.0,25.0,35.0,19.0,12.0,7.0,10.0,19.0,96.0,,0.505,0.446,0.345,0.298,20.0,75.8,42.2,55.9,12.4,12.1,9.5,100.0,99.5,132.7,,,9.0,17.0,0.667,2.0,6.0,1.0,7.0,7.0,1.0,3.0,4.0,7.0,4.0,2.0,3.0,3.0,3.0,23.0,0.0,0.84,0.833,1.0,2.0,23.3,44.4,30.9,49.3,7.6,12.1,50.0,41.5,138.0,142.0,CHI,96,1,2023,2022-10-22,False
517,240.0,240.0,34.0,84.0,0.405,7.0,29.0,0.241,21.0,25.0,0.84,10.0,25.0,35.0,19.0,12.0,7.0,10.0,19.0,96.0,,0.505,0.446,0.345,0.298,20.0,75.8,42.2,55.9,12.4,12.1,9.5,100.0,99.5,132.7,,,9.0,17.0,0.667,2.0,6.0,1.0,7.0,7.0,1.0,3.0,4.0,7.0,4.0,2.0,3.0,3.0,3.0,23.0,0.0,0.84,0.833,1.0,2.0,23.3,44.4,30.9,49.3,7.6,12.1,50.0,41.5,138.0,142.0,CHI,96,1,0,240.0,240.0,48.0,85.0,0.565,16.0,27.0,0.593,16.0,18.0,0.889,8.0,40.0,48.0,32.0,4.0,5.0,17.0,17.0,128.0,,0.689,0.659,0.318,0.212,24.2,80.0,57.8,66.7,4.1,9.1,15.5,100.0,132.7,99.5,,,10.0,19.0,1.0,5.0,6.0,1.0,8.0,9.0,1.0,3.0,12.0,12.0,8.0,1.0,1.0,4.0,5.0,32.0,41.0,1.5,1.5,1.0,0.474,15.3,50.5,30.4,47.2,3.3,5.6,37.5,42.4,300.0,107.0,CLE,128,0,2023,2022-10-22,True
518,240.0,240.0,37.0,87.0,0.425,14.0,39.0,0.359,21.0,28.0,0.75,8.0,29.0,37.0,24.0,9.0,5.0,6.0,25.0,109.0,,0.549,0.506,0.448,0.322,17.4,82.9,45.7,64.9,9.5,10.9,5.7,100.0,114.9,118.1,,,8.0,19.0,0.667,5.0,12.0,0.5,7.0,8.0,1.0,3.0,8.0,11.0,10.0,3.0,1.0,1.0,5.0,23.0,16.0,0.75,0.75,1.0,0.778,9.9,32.7,19.4,39.2,9.6,18.8,25.0,39.0,146.0,127.0,TOR,109,0,1,240.0,240.0,38.0,76.0,0.5,11.0,30.0,0.367,25.0,27.0,0.926,6.0,38.0,44.0,28.0,2.0,2.0,15.0,26.0,112.0,,0.637,0.572,0.395,0.355,17.1,82.6,54.3,73.7,2.1,4.2,14.6,100.0,118.1,114.9,,,8.0,16.0,1.0,3.0,7.0,1.0,9.0,11.0,1.0,2.0,7.0,8.0,6.0,1.0,2.0,3.0,5.0,24.0,17.0,1.0,1.0,0.714,0.688,12.4,30.8,21.3,44.0,2.3,5.4,50.0,30.6,139.0,119.0,MIA,112,1,2023,2022-10-22,False
519,240.0,240.0,38.0,76.0,0.5,11.0,30.0,0.367,25.0,27.0,0.926,6.0,38.0,44.0,28.0,2.0,2.0,15.0,26.0,112.0,,0.637,0.572,0.395,0.355,17.1,82.6,54.3,73.7,2.1,4.2,14.6,100.0,118.1,114.9,,,8.0,16.0,1.0,3.0,7.0,1.0,9.0,11.0,1.0,2.0,7.0,8.0,6.0,1.0,2.0,3.0,5.0,24.0,17.0,1.0,1.0,0.714,0.688,12.4,30.8,21.3,44.0,2.3,5.4,50.0,30.6,139.0,119.0,MIA,112,1,0,240.0,240.0,37.0,87.0,0.425,14.0,39.0,0.359,21.0,28.0,0.75,8.0,29.0,37.0,24.0,9.0,5.0,6.0,25.0,109.0,,0.549,0.506,0.448,0.322,17.4,82.9,45.7,64.9,9.5,10.9,5.7,100.0,114.9,118.1,,,8.0,19.0,0.667,5.0,12.0,0.5,7.0,8.0,1.0,3.0,8.0,11.0,10.0,3.0,1.0,1.0,5.0,23.0,16.0,0.75,0.75,1.0,0.778,9.9,32.7,19.4,39.2,9.6,18.8,25.0,39.0,146.0,127.0,TOR,109,0,2023,2022-10-22,True
520,240.0,240.0,36.0,93.0,0.387,16.0,37.0,0.432,17.0,22.0,0.773,15.0,32.0,47.0,20.0,9.0,6.0,12.0,22.0,105.0,,0.511,0.473,0.398,0.237,27.8,80.0,50.0,55.6,9.1,11.1,10.5,100.0,105.9,126.0,,,6.0,19.0,1.0,4.0,7.0,1.0,6.0,7.0,1.0,4.0,9.0,11.0,7.0,4.0,3.0,2.0,4.0,22.0,-2.0,1.5,1.5,1.0,1.0,14.2,39.1,20.4,54.4,7.7,14.2,41.0,31.3,300.0,134.0,HOU,105,0,1,240.0,240.0,48.0,85.0,0.565,16.0,31.0,0.516,13.0,21.0,0.619,8.0,39.0,47.0,29.0,6.0,10.0,16.0,22.0,125.0,,0.663,0.659,0.365,0.247,20.0,72.2,50.0,60.4,6.1,17.9,14.5,100.0,126.0,105.9,,,17.0,21.0,1.0,3.0,7.0,1.0,8.0,13.0,0.75,3.0,10.0,12.0,10.0,2.0,5.0,4.0,4.0,44.0,23.0,1.0,1.0,1.0,0.619,16.0,32.2,22.2,44.8,3.8,14.9,100.0,48.4,233.0,119.0,MIL,125,1,2023,2022-10-22,False
521,240.0,240.0,48.0,85.0,0.565,16.0,31.0,0.516,13.0,21.0,0.619,8.0,39.0,47.0,29.0,6.0,10.0,16.0,22.0,125.0,,0.663,0.659,0.365,0.247,20.0,72.2,50.0,60.4,6.1,17.9,14.5,100.0,126.0,105.9,,,17.0,21.0,1.0,3.0,7.0,1.0,8.0,13.0,0.75,3.0,10.0,12.0,10.0,2.0,5.0,4.0,4.0,44.0,23.0,1.0,1.0,1.0,0.619,16.0,32.2,22.2,44.8,3.8,14.9,100.0,48.4,233.0,119.0,MIL,125,1,0,240.0,240.0,36.0,93.0,0.387,16.0,37.0,0.432,17.0,22.0,0.773,15.0,32.0,47.0,20.0,9.0,6.0,12.0,22.0,105.0,,0.511,0.473,0.398,0.237,27.8,80.0,50.0,55.6,9.1,11.1,10.5,100.0,105.9,126.0,,,6.0,19.0,1.0,4.0,7.0,1.0,6.0,7.0,1.0,4.0,9.0,11.0,7.0,4.0,3.0,2.0,4.0,22.0,-2.0,1.5,1.5,1.0,1.0,14.2,39.1,20.4,54.4,7.7,14.2,41.0,31.3,300.0,134.0,HOU,105,0,2023,2022-10-22,True
522,240.0,240.0,34.0,79.0,0.43,9.0,33.0,0.273,19.0,24.0,0.792,6.0,23.0,29.0,20.0,4.0,8.0,17.0,29.0,96.0,,0.536,0.487,0.418,0.304,14.0,60.5,35.8,58.8,4.0,15.7,16.0,100.0,96.3,137.5,,,6.0,12.0,0.75,2.0,6.0,0.5,8.0,8.0,1.0,2.0,5.0,6.0,5.0,1.0,4.0,3.0,5.0,20.0,-2.0,0.875,0.875,1.0,0.75,12.5,24.3,17.1,35.6,2.2,21.2,45.0,28.3,131.0,145.0,MEM,96,0,1,240.0,240.0,45.0,90.0,0.5,17.0,39.0,0.436,30.0,36.0,0.833,15.0,37.0,52.0,23.0,7.0,7.0,15.0,24.0,137.0,,0.647,0.594,0.433,0.4,39.5,86.0,64.2,51.1,7.0,15.2,12.4,100.0,137.5,96.3,,,12.0,23.0,1.0,4.0,9.0,1.0,12.0,14.0,1.0,4.0,8.0,12.0,10.0,2.0,2.0,3.0,5.0,32.0,31.0,1.33,1.5,1.0,2.0,29.5,35.6,28.3,62.1,9.7,16.0,53.2,37.4,247.0,104.0,DAL,137,1,2023,2022-10-22,True
523,240.0,240.0,45.0,90.0,0.5,17.0,39.0,0.436,30.0,36.0,0.833,15.0,37.0,52.0,23.0,7.0,7.0,15.0,24.0,137.0,,0.647,0.594,0.433,0.4,39.5,86.0,64.2,51.1,7.0,15.2,12.4,100.0,137.5,96.3,,,12.0,23.0,1.0,4.0,9.0,1.0,12.0,14.0,1.0,4.0,8.0,12.0,10.0,2.0,2.0,3.0,5.0,32.0,31.0,1.33,1.5,1.0,2.0,29.5,35.6,28.3,62.1,9.7,16.0,53.2,37.4,247.0,104.0,DAL,137,1,0,240.0,240.0,34.0,79.0,0.43,9.0,33.0,0.273,19.0,24.0,0.792,6.0,23.0,29.0,20.0,4.0,8.0,17.0,29.0,96.0,,0.536,0.487,0.418,0.304,14.0,60.5,35.8,58.8,4.0,15.7,16.0,100.0,96.3,137.5,,,6.0,12.0,0.75,2.0,6.0,0.5,8.0,8.0,1.0,2.0,5.0,6.0,5.0,1.0,4.0,3.0,5.0,20.0,-2.0,0.875,0.875,1.0,0.75,12.5,24.3,17.1,35.6,2.2,21.2,45.0,28.3,131.0,145.0,MEM,96,0,2023,2022-10-22,False
524,240.0,240.0,42.0,94.0,0.447,15.0,38.0,0.395,18.0,23.0,0.783,10.0,37.0,47.0,29.0,10.0,5.0,12.0,27.0,117.0,,0.562,0.527,0.404,0.245,21.3,80.4,50.5,69.0,9.5,10.6,10.3,100.0,111.6,116.3,,,11.0,24.0,1.0,4.0,7.0,0.571,6.0,8.0,1.0,4.0,8.0,12.0,7.0,3.0,3.0,5.0,5.0,28.0,13.0,1.0,1.0,1.0,0.667,12.7,45.0,22.3,37.4,7.6,14.6,25.0,38.0,200.0,126.0,OKC,117,0,1,240.0,240.0,42.0,85.0,0.494,20.0,38.0,0.526,18.0,31.0,0.581,9.0,37.0,46.0,33.0,5.0,6.0,18.0,21.0,122.0,,0.618,0.612,0.447,0.365,19.6,78.7,49.5,78.6,4.8,10.7,15.4,100.0,116.3,111.6,,,8.0,15.0,1.0,6.0,10.0,1.0,6.0,9.0,1.0,5.0,15.0,16.0,13.0,2.0,2.0,5.0,5.0,22.0,20.0,1.036,1.2,0.8,0.9,18.4,39.6,21.3,46.7,3.3,6.0,26.7,28.1,199.0,119.0,DEN,122,1,2023,2022-10-22,False
525,240.0,240.0,42.0,85.0,0.494,20.0,38.0,0.526,18.0,31.0,0.581,9.0,37.0,46.0,33.0,5.0,6.0,18.0,21.0,122.0,,0.618,0.612,0.447,0.365,19.6,78.7,49.5,78.6,4.8,10.7,15.4,100.0,116.3,111.6,,,8.0,15.0,1.0,6.0,10.0,1.0,6.0,9.0,1.0,5.0,15.0,16.0,13.0,2.0,2.0,5.0,5.0,22.0,20.0,1.036,1.2,0.8,0.9,18.4,39.6,21.3,46.7,3.3,6.0,26.7,28.1,199.0,119.0,DEN,122,1,0,240.0,240.0,42.0,94.0,0.447,15.0,38.0,0.395,18.0,23.0,0.783,10.0,37.0,47.0,29.0,10.0,5.0,12.0,27.0,117.0,,0.562,0.527,0.404,0.245,21.3,80.4,50.5,69.0,9.5,10.6,10.3,100.0,111.6,116.3,,,11.0,24.0,1.0,4.0,7.0,0.571,6.0,8.0,1.0,4.0,8.0,12.0,7.0,3.0,3.0,5.0,5.0,28.0,13.0,1.0,1.0,1.0,0.667,12.7,45.0,22.3,37.4,7.6,14.6,25.0,38.0,200.0,126.0,OKC,117,0,2023,2022-10-22,True
526,240.0,240.0,41.0,81.0,0.506,9.0,22.0,0.409,20.0,22.0,0.909,5.0,35.0,40.0,24.0,8.0,3.0,13.0,21.0,111.0,,0.612,0.562,0.272,0.272,14.3,79.5,50.6,58.5,8.2,6.0,12.5,100.0,114.3,112.2,,,16.0,31.0,1.0,3.0,10.0,1.0,5.0,5.0,1.0,2.0,7.0,8.0,6.0,2.0,1.0,4.0,5.0,40.0,15.0,1.167,1.167,0.6,2.0,9.2,34.6,20.1,35.4,4.5,4.0,34.7,44.6,173.0,120.0,LAC,111,0,1,240.0,240.0,40.0,85.0,0.471,14.0,35.0,0.4,15.0,26.0,0.577,9.0,30.0,39.0,24.0,5.0,5.0,12.0,21.0,109.0,,0.565,0.553,0.412,0.306,20.5,85.7,49.4,60.0,5.1,8.5,11.1,100.0,112.2,114.3,,,15.0,23.0,0.7,5.0,8.0,0.625,4.0,7.0,1.0,3.0,7.0,10.0,7.0,2.0,2.0,3.0,4.0,36.0,7.0,0.873,0.85,0.889,0.7,17.0,27.7,17.5,33.3,3.8,5.0,31.1,39.1,157.0,121.0,SAC,109,1,2023,2022-10-22,True
527,240.0,240.0,40.0,85.0,0.471,14.0,35.0,0.4,15.0,26.0,0.577,9.0,30.0,39.0,24.0,5.0,5.0,12.0,21.0,109.0,,0.565,0.553,0.412,0.306,20.5,85.7,49.4,60.0,5.1,8.5,11.1,100.0,112.2,114.3,,,15.0,23.0,0.7,5.0,8.0,0.625,4.0,7.0,1.0,3.0,7.0,10.0,7.0,2.0,2.0,3.0,4.0,36.0,7.0,0.873,0.85,0.889,0.7,17.0,27.7,17.5,33.3,3.8,5.0,31.1,39.1,157.0,121.0,SAC,109,1,0,240.0,240.0,41.0,81.0,0.506,9.0,22.0,0.409,20.0,22.0,0.909,5.0,35.0,40.0,24.0,8.0,3.0,13.0,21.0,111.0,,0.612,0.562,0.272,0.272,14.3,79.5,50.6,58.5,8.2,6.0,12.5,100.0,114.3,112.2,,,16.0,31.0,1.0,3.0,10.0,1.0,5.0,5.0,1.0,2.0,7.0,8.0,6.0,2.0,1.0,4.0,5.0,40.0,15.0,1.167,1.167,0.6,2.0,9.2,34.6,20.1,35.4,4.5,4.0,34.7,44.6,173.0,120.0,LAC,111,0,2023,2022-10-22,False
528,240.0,240.0,37.0,84.0,0.44,10.0,27.0,0.37,22.0,27.0,0.815,13.0,39.0,52.0,19.0,6.0,5.0,19.0,20.0,106.0,,0.553,0.5,0.321,0.321,30.2,79.6,56.5,51.4,6.0,8.5,16.5,100.0,105.8,103.8,,,15.0,25.0,0.6,6.0,13.0,1.0,5.0,7.0,1.0,3.0,14.0,16.0,5.0,2.0,1.0,6.0,5.0,41.0,8.0,0.765,0.72,0.52,6.0,20.6,37.6,22.9,19.9,3.8,6.0,33.8,41.7,142.0,110.0,POR,106,0,1,240.0,240.0,41.0,92.0,0.446,6.0,33.0,0.182,16.0,20.0,0.8,10.0,30.0,40.0,26.0,9.0,9.0,13.0,24.0,104.0,,0.516,0.478,0.359,0.217,20.4,69.8,43.5,63.4,9.0,15.8,11.4,100.0,103.8,105.8,,,12.0,22.0,0.667,2.0,9.0,0.5,5.0,7.0,1.0,5.0,7.0,10.0,8.0,2.0,6.0,4.0,5.0,31.0,7.0,0.735,0.667,1.0,1.333,16.0,24.3,17.1,39.6,2.6,13.9,40.0,32.5,129.0,117.0,LAL,104,1,2023,2022-10-23,True
529,240.0,240.0,41.0,92.0,0.446,6.0,33.0,0.182,16.0,20.0,0.8,10.0,30.0,40.0,26.0,9.0,9.0,13.0,24.0,104.0,,0.516,0.478,0.359,0.217,20.4,69.8,43.5,63.4,9.0,15.8,11.4,100.0,103.8,105.8,,,12.0,22.0,0.667,2.0,9.0,0.5,5.0,7.0,1.0,5.0,7.0,10.0,8.0,2.0,6.0,4.0,5.0,31.0,7.0,0.735,0.667,1.0,1.333,16.0,24.3,17.1,39.6,2.6,13.9,40.0,32.5,129.0,117.0,LAL,104,1,0,240.0,240.0,37.0,84.0,0.44,10.0,27.0,0.37,22.0,27.0,0.815,13.0,39.0,52.0,19.0,6.0,5.0,19.0,20.0,106.0,,0.553,0.5,0.321,0.321,30.2,79.6,56.5,51.4,6.0,8.5,16.5,100.0,105.8,103.8,,,15.0,25.0,0.6,6.0,13.0,1.0,5.0,7.0,1.0,3.0,14.0,16.0,5.0,2.0,1.0,6.0,5.0,41.0,8.0,0.765,0.72,0.52,6.0,20.6,37.6,22.9,19.9,3.8,6.0,33.8,41.7,142.0,110.0,POR,106,0,2023,2022-10-23,False
530,240.0,240.0,47.0,90.0,0.522,11.0,26.0,0.423,21.0,30.0,0.7,14.0,38.0,52.0,28.0,7.0,6.0,13.0,24.0,126.0,,0.61,0.583,0.289,0.333,32.6,70.4,53.6,59.6,7.0,10.0,11.2,100.0,125.7,108.7,,,9.0,20.0,1.0,3.0,6.0,0.5,4.0,9.0,1.0,5.0,8.0,11.0,6.0,3.0,2.0,4.0,4.0,24.0,25.0,1.0,1.0,0.75,3.0,100.0,62.0,100.0,30.3,4.3,7.9,24.7,57.6,200.0,119.0,CHO,126,0,1,240.0,240.0,39.0,95.0,0.411,8.0,35.0,0.229,23.0,28.0,0.821,16.0,29.0,45.0,23.0,8.0,9.0,12.0,21.0,109.0,,0.508,0.453,0.368,0.295,29.6,67.4,46.4,59.0,8.0,14.1,10.1,100.0,108.7,125.7,,,9.0,25.0,1.0,2.0,8.0,0.667,8.0,9.0,1.0,5.0,8.0,10.0,9.0,2.0,4.0,4.0,4.0,28.0,6.0,1.0,1.0,0.75,1.0,19.4,24.3,21.6,73.8,14.8,7.8,25.8,36.2,221.0,135.0,ATL,109,1,2023,2022-10-23,True
